mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,param_sampler,param_scaler,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_speci,split1_test_speci,split2_test_speci,split3_test_speci,split4_test_speci,mean_test_speci,std_test_speci,rank_test_speci,split0_train_speci,split1_train_speci,split2_train_speci,split3_train_speci,split4_train_speci,mean_train_speci,std_train_speci
0.345953369140625,0.0054059191999906095,0.15352220535278321,0.007447558227006178,LogisticRegression(),RandomUnderSampler(),StandardScaler(),"{'estimator': LogisticRegression(), 'sampler': RandomUnderSampler(), 'scaler': StandardScaler()}",0.7792083747230076,0.7378696416290975,0.7629708871399099,0.7649193856498816,0.6639031099564454,0.7417742798196685,0.04114722066501864,1,0.7702156720409568,0.7667150607473066,0.7607525597921603,0.7629661114082678,0.7884780698402996,0.7698254947657981,0.009870307837963083,0.6861788617886179,0.7138211382113822,0.6699186991869919,0.6634146341463415,0.6487804878048781,0.6764227642276424,0.022223544147342945,1,0.6780487804878049,0.682520325203252,0.6865853658536586,0.6747967479674797,0.6926829268292682,0.6829268292682927,0.006302779656362358,0.28252788104089216,0.2542372881355932,0.24535315985130113,0.23048327137546468,0.2,0.24252032008065022,0.02719847575452038,1,0.25423728813559326,0.2554814108674929,0.26220095693779905,0.25093632958801493,0.26744186046511625,0.2580595691988033,0.005952743187318272,0.8260869565217391,0.6521739130434783,0.717391304347826,0.6739130434782609,0.5869565217391305,0.691304347826087,0.07945942122824809,1,0.7336956521739131,0.7282608695652174,0.7445652173913043,0.7282608695652174,0.75,0.7369565217391304,0.008830476526778205,0.17040358744394618,0.15789473684210525,0.14798206278026907,0.13901345291479822,0.12053571428571429,0.1471659108533666,0.016919771653687993,1,0.15375854214123008,0.15491329479768787,0.15911730545876887,0.1515837104072398,0.16273584905660377,0.1564217403723061,0.003997714507689396,0.6748681898066784,0.718804920913884,0.6660808435852372,0.6625659050966608,0.6537785588752196,0.675219683655536,0.02281733900473462,1,0.6735500878734623,0.6788224956063269,0.6818980667838312,0.6704745166959578,0.68804920913884,0.6785588752196837,0.0061924298514755075
0.5353909492492676,0.08906607869605825,0.17154698371887206,0.009259541040318958,LGBMClassifier(),RandomUnderSampler(),StandardScaler(),"{'estimator': LGBMClassifier(), 'sampler': RandomUnderSampler(), 'scaler': StandardScaler()}",0.739588905020249,0.7008099640864981,0.687170474516696,0.6634828455719416,0.5853900817605258,0.675288454191182,0.051279952440940434,2,0.9392288148544358,0.9507287766485825,0.9469846030411859,0.9386987086421639,0.9369722816535493,0.9425226369679836,0.005357760833950694,0.6455284552845528,0.6373983739837399,0.6341463414634146,0.6227642276422765,0.5902439024390244,0.6260162601626017,0.019321561987008726,2,0.666260162601626,0.7044715447154472,0.682520325203252,0.6747967479674797,0.6890243902439024,0.6834146341463414,0.012993894649760675,0.2323943661971831,0.18315018315018314,0.22145328719723184,0.2,0.16,0.1993995673089196,0.026045161637716484,2,0.30950378469301937,0.3360730593607306,0.3202785030461271,0.3150684931506849,0.32480141218005293,0.32114505048612296,0.009048855757271376,0.717391304347826,0.5434782608695652,0.6956521739130435,0.6304347826086957,0.5217391304347826,0.6217391304347826,0.07850204384899037,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13865546218487396,0.11013215859030837,0.13168724279835392,0.11885245901639344,0.09448818897637795,0.11876310231326151,0.015662132550981225,2,0.18308457711442785,0.20197585071350166,0.19067357512953367,0.18699186991869918,0.19388830347734456,0.19132283527070137,0.006436086733480184,0.6397188049209139,0.6449912126537786,0.6291739894551845,0.6221441124780316,0.5957820738137083,0.6263620386643234,0.017241122626967625,2,0.6392794376098418,0.6805799648506151,0.6568541300527241,0.648506151142355,0.6638840070298769,0.6578207381370826,0.014044367679442556
