mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,param_sampler,param_scaler,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision
0.1884509563446045,0.006907133132128336,0.13355488777160646,0.004427538588050361,LogisticRegression(),RandomUnderSampler(),StandardScaler(),"{'estimator': LogisticRegression(), 'sampler': RandomUnderSampler(), 'scaler': StandardScaler()}",0.7440266195709946,0.7324556541807712,0.7225182577443532,0.7378707966431772,0.7396326999470104,0.7353008056172613,0.007389159740218328,1,0.7360168474503869,0.7389140438703481,0.742093313812499,0.737720597615947,0.737041725455399,0.7383573056409161,0.00209196593612065,0.6729268292682927,0.681219512195122,0.6760162601626016,0.6855028864135295,0.6859094235303683,0.6803149823139829,0.005139924383429686,9,0.677547867799504,0.6814098134070491,0.6807797064921338,0.6837130835992602,0.676578792251875,0.6800058527099644,0.0026115110332960894,0.25264722273825,0.2530005715374357,0.24397647505217224,0.25701114099116407,0.2543910441999614,0.25220529090379673,0.004391238956978642,1,0.25106222264186573,0.25269381138552494,0.255510784546101,0.25334676838923276,0.2523961661341853,0.25300195061938197,0.001458603182703745,0.6827309236947792,0.6666666666666666,0.6455823293172691,0.6716867469879518,0.6623115577889447,0.6657956448911222,0.012190032160991765,4,0.6675872457946271,0.6653276424805423,0.6766256590509666,0.6628169721315591,0.6741967871485943,0.6693108613212579,0.005260912784708484,0.15500341919307042,0.15612508817305432,0.1504093567251462,0.15890736342042755,0.15742952699474438,0.15557495090128856,0.0028933402284561263,9,0.1546020117448689,0.15596492260608558,0.15749181860682562,0.15660220666745758,0.15526011560693642,0.15598421504643484,0.0010089559259307238
0.2714220523834229,0.04012797834239618,0.13418426513671874,0.013728873001849736,LogisticRegression(),RandomUnderSampler(),passthrough,"{'estimator': LogisticRegression(), 'sampler': RandomUnderSampler(), 'scaler': 'passthrough'}",0.7415029012014085,0.7349805272043588,0.719370670935689,0.7403127506042928,0.7384169609548096,0.7349167621801117,0.008079979315596987,2,0.7346547886573894,0.7372669630514448,0.7409465624236411,0.7363100335395708,0.7358746830737748,0.7370106061491641,0.0021395546230469358,0.6673983739837398,0.6773170731707318,0.6794308943089431,0.6793235222375803,0.6855028864135295,0.677794550022905,0.005877793615777928,10,0.6744176592544412,0.6783405829505265,0.6855969754868084,0.677412142523222,0.6739974389723369,0.6779529598374671,0.004171767151204966,0.248944373049385,0.25464788732394367,0.24449128185476146,0.2561297623538288,0.2544333076329992,0.2517293224429836,0.004366660118736348,2,0.25037439161362784,0.25194989364216497,0.2565606075170624,0.251120653045817,0.2508290905693867,0.25216692727761175,0.0022560678437538485,0.6807228915662651,0.6807228915662651,0.6405622489959839,0.6817269076305221,0.6633165829145728,0.6694103045347217,0.015981187152786475,2,0.6716043183530003,0.669093648004017,0.6700979161436104,0.6680893798644238,0.6739457831325302,0.6705662090995164,0.0020504442932754085,0.15232532015277467,0.15661815661815662,0.15107743310442814,0.15768694844403158,0.1574051991414262,0.15502261149216343,0.002762643394619921,10,0.1538682772505033,0.1551945026787794,0.1586518456874517,0.15461940732132481,0.15408895265423242,0.15528459711845832,0.0017449633264259524
0.6544824123382569,0.057110849344746493,0.12805414199829102,0.019866319063014466,LogisticRegression(),passthrough,StandardScaler(),"{'estimator': LogisticRegression(), 'sampler': 'passthrough', 'scaler': StandardScaler()}",0.7424592211734411,0.733277234912758,0.7192218093890068,0.7379787219300986,0.7384318976339589,0.7342737770078528,0.00806936063826833,4,0.7351214129696237,0.7377903641066149,0.7409034398626985,0.7363107220638173,0.7356447242025717,0.7371541326410652,0.002077676568603549,0.9186178861788618,0.9187804878048781,0.9187804878048781,0.918855191478982,0.9189364989023497,0.9187941104339901,0.00010529150974555559,6,0.9190007723891215,0.9188381641530143,0.9188584901825277,0.9188601394337284,0.918839813817354,0.9188794759951492,6.13300558905265e-05,0.009891196834817014,0.011869436201780416,0.015763546798029555,0.00992063492063492,0.011892963330029732,0.011867555617058326,0.0021389666011879236,14,0.012880852117909338,0.013343217197924388,0.013833992094861658,0.012370113805047007,0.011878247958426132,0.012861284634833704,0.0006908562188691514,0.0050200803212851405,0.006024096385542169,0.008032128514056224,0.0050200803212851405,0.006030150753768844,0.006025307259187504,0.0010998471592013803,14,0.006527742907356264,0.006778809942254582,0.007029876977152899,0.006276675872457946,0.006024096385542169,0.006527440416952772,0.0003554904492413301,0.3333333333333333,0.4,0.42105263157894735,0.4166666666666667,0.42857142857142855,0.39992481203007524,0.034588245931469995,8,0.48148148148148145,0.421875,0.4307692307692308,0.423728813559322,0.42105263157894735,0.4357814314777963,0.02310501550693257
1.3893290996551513,0.13491248367187747,0.09534993171691894,0.01025035046764906,LogisticRegression(),passthrough,passthrough,"{'estimator': LogisticRegression(), 'sampler': 'passthrough', 'scaler': 'passthrough'}",0.7422075954206067,0.7337705386301041,0.7180403318866407,0.7391086952427955,0.7386522136514134,0.7343558749663122,0.008593449893740411,3,0.734632205673182,0.7364359236697355,0.7400484293123583,0.7355583316408963,0.7347864087112577,0.736292259801486,0.001984513364086738,0.9186991869918699,0.9189430894308943,0.9187804878048781,0.9189364989023497,0.9189364989023497,0.9188591524064684,0.00010078436221036136,4,0.9189804463596081,0.9187975120939875,0.9187975120939875,0.9189211162828512,0.9189414418992256,0.918887605745932,7.599263026793645e-05,0.007936507936507936,0.01579466929911155,0.019627085377821395,0.009930486593843098,0.009930486593843098,0.012643847160225416,0.004372115960221875,13,0.011898859692612791,0.010893785590492696,0.014796547472256472,0.012379301807378063,0.011892963330029734,0.012372291578553952,0.0013051390009230174,0.004016064257028112,0.008032128514056224,0.010040160642570281,0.0050200803212851405,0.005025125628140704,0.006426711872616092,0.002253382029489838,13,0.006025608837559628,0.0055234747677629925,0.007532011046949535,0.006276675872457946,0.006024096385542169,0.006276373382054454,0.0006737965420140677,0.3333333333333333,0.47058823529411764,0.43478260869565216,0.45454545454545453,0.4166666666666667,0.42198325970704487,0.04790331747732746,7,0.47058823529411764,0.39285714285714285,0.4166666666666667,0.44642857142857145,0.46153846153846156,0.4376158155569921,0.028911394782020504
1.8451934814453126,0.03753287098092988,0.6199553966522217,0.017764680088358763,RandomForestClassifier(),RandomUnderSampler(),StandardScaler(),"{'estimator': RandomForestClassifier(), 'sampler': RandomUnderSampler(), 'scaler': StandardScaler()}",0.7241488512436156,0.7138758057708542,0.7059216164019134,0.726773190257269,0.7292326369995769,0.7199904201346459,0.00876398128353599,12,0.985116625121546,0.9839064670209442,0.9830307336535246,0.985295606891035,0.9811276233986038,0.9836954112171308,0.0015271116693775309,0.666910569105691,0.6673170731707317,0.6802439024390244,0.6806244410114644,0.6733880803317343,0.6736968132117293,0.005961642597983593,12,0.7264726208382455,0.7256392536281963,0.7347249888206838,0.737189780280087,0.7203398443057786,0.7288732975745983,0.00620400336494205,0.24395644952943346,0.24278312361213916,0.24,0.24837351703023347,0.2467654228389274,0.2443757026021467,0.0029513433298186237,6,0.37184334593661017,0.37113306000745433,0.3789674042350702,0.38122128637059727,0.3667326368113407,0.37397954667221456,0.005338633895924186,0.6636546184738956,0.6586345381526104,0.6234939759036144,0.6516064257028112,0.6613065326633166,0.6517392181792496,0.014689227707438156,8,1.0,1.0,0.9997489329651017,1.0,1.0,0.9999497865930204,0.00010042681395932007,0.14944607732308388,0.14882032667876588,0.14860014357501794,0.15342789598108747,0.15168280313508528,0.1503954493386081,0.001868606638058295,14,0.22838302752293577,0.22784737715233683,0.23379520901831846,0.23549932004966595,0.22453925491743223,0.23001283773213785,0.004042608821966435
1.7598175525665283,0.013816579042147501,0.6404356956481934,0.026086968950463696,RandomForestClassifier(),RandomUnderSampler(),passthrough,"{'estimator': RandomForestClassifier(), 'sampler': RandomUnderSampler(), 'scaler': 'passthrough'}",0.7296264854179633,0.7166237934753877,0.7054748541227898,0.7324411331959707,0.7316613143566381,0.72316551611375,0.01054242326171262,9,0.9849761797270158,0.9823840812560981,0.9814533480218053,0.980695656913432,0.9834758085754497,0.9825970148987603,0.0015100450626514743,0.6766666666666666,0.6708943089430894,0.676829268292683,0.6739572322953086,0.6779412960403285,0.6752577544476152,0.00254507757939363,11,0.7272246839302411,0.7318590186592951,0.7326517338103175,0.7280229272952702,0.723510640460172,0.7286538008310591,0.003321125248108232,0.2517403574788335,0.24137931034482757,0.24126741744607752,0.24821897262842146,0.25023660798788566,0.24656853317720917,0.004426202693159708,3,0.3724866735247358,0.37650061442480387,0.37719588995691083,0.3731671897690542,0.3693848222150109,0.3737470379781031,0.002843604476159453,0.6716867469879518,0.6465863453815262,0.6345381526104418,0.6646586345381527,0.664321608040201,0.6563582975116546,0.013703145949878487,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1548969668904839,0.14838709677419354,0.14895121376384635,0.15260488704472108,0.15415111940298507,0.151798256775246,0.0026657188815200367,11,0.2288685858759984,0.23190684133915576,0.23243464052287582,0.22938263073024648,0.22653096036845397,0.22982473176734608,0.0021496698491590576
11.455875396728516,0.1586936458014247,0.679876708984375,0.02809640894275005,RandomForestClassifier(),passthrough,StandardScaler(),"{'estimator': RandomForestClassifier(), 'sampler': 'passthrough', 'scaler': StandardScaler()}",0.7073821648945392,0.7039808650738837,0.6843809242632242,0.7073399765566735,0.7039192334638515,0.7014006328504344,0.00864553014020405,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9190243902439025,0.9187804878048781,0.9189430894308943,0.919180421172453,0.9192617285958208,0.9190380234495897,0.00017078878442504438,2,0.9999593479409732,0.9999593479409732,0.9999593479409732,0.9999593487672513,0.9999796743836257,0.9999634133947592,8.130494439476287e-06,0.011904761904761906,0.003988035892323031,0.013847675568743818,0.007984031936127742,0.011940298507462685,0.009932960761883835,0.0035322189021496165,16,0.9997488699146158,0.9997488699146158,0.9997488699146158,0.9997488699146158,0.9998744822392369,0.99977399237954,5.024492984846418e-05,0.006024096385542169,0.002008032128514056,0.007028112449799197,0.004016064257028112,0.006030150753768844,0.005021291194930476,0.0017967169396872443,16,0.9994978659302034,0.9994978659302034,0.9994978659302034,0.9994978659302034,0.9997489959839357,0.9995480919409498,0.00010045202149293609,0.5,0.2857142857142857,0.4666666666666667,0.6666666666666666,0.6,0.5038095238095238,0.13018040857022303,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10.78503065109253,0.4786626611489398,0.684501314163208,0.046356949305563784,RandomForestClassifier(),passthrough,passthrough,"{'estimator': RandomForestClassifier(), 'sampler': 'passthrough', 'scaler': 'passthrough'}",0.7026780156720299,0.7005162813319804,0.6897553501337266,0.7065147256281608,0.7033841358242023,0.70056970171802,0.00573868260640393,16,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,4.965068306494546e-17,0.9191056910569105,0.9188617886178861,0.9190243902439025,0.9190178063257175,0.918855191478982,0.9189729735446797,9.849090944183732e-05,3,0.9999593479409732,0.9998577177934063,0.9999390219114598,1.0,0.999939023150877,0.9999390221593432,4.635047868466458e-05,0.013875123885034688,0.007952286282306162,0.009940357852882704,0.01775147928994083,0.007952286282306164,0.01149430671849411,0.0038033425716608943,15,0.9997488699146158,0.9991204925241866,0.9996232575662439,1.0,0.999623352165725,0.9996231944341541,0.0002865260895596228,0.007028112449799197,0.004016064257028112,0.0050200803212851405,0.009036144578313253,0.004020100502512563,0.005824100421787654,0.0019461105534322408,15,0.9994978659302034,0.9982425307557118,0.9992467988953051,1.0,0.9992469879518072,0.9992468367066054,0.0005725209314815211,0.5384615384615384,0.4,0.5,0.5,0.36363636363636365,0.4604195804195804,0.06669525199342474,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
17.03353109359741,0.7995771666693327,0.14028620719909668,0.017297012452093214,LGBMClassifier(),RandomUnderSampler(),StandardScaler(),"{'estimator': LGBMClassifier(), 'sampler': RandomUnderSampler(), 'scaler': StandardScaler()}",0.7272478093549001,0.7294598599635628,0.7155060439919622,0.7315053365723355,0.7372411864702136,0.7281920472705948,0.0071595868554333785,7,0.8249943882644666,0.8257642947805183,0.8301030818554884,0.826691839557326,0.8252178735954545,0.8265542956106507,0.0018684880621404343,0.6660975609756098,0.6654471544715447,0.671869918699187,0.662574193023823,0.6640377266444426,0.6660053107629214,0.003173566794516837,14,0.6889507703565185,0.6897231594780275,0.6961055327452336,0.6869651822191508,0.6842618752413667,0.6892013040080595,0.003934505607909958,0.2487653191878544,0.2461989375343469,0.2422080360495682,0.2492764109985528,0.24515893313847278,0.24632152738175903,0.0025686930593418556,4,0.29773759809095496,0.2971591693908559,0.3017140722058755,0.2984557919190999,0.2956379795048517,0.2981409222223276,0.0020128474832877665,0.6827309236947792,0.6746987951807228,0.6475903614457831,0.6917670682730924,0.6743718592964824,0.674231801578172,0.014762958283026687,1,0.8144614612101431,0.8101933216168717,0.8109465227215666,0.8224956063268892,0.8182730923694779,0.8152740008489896,0.004611870004551066,0.1520912547528517,0.15057136455299125,0.1489607390300231,0.15203000882612533,0.14981022549676268,0.1506927185317508,0.0012278047591150441,12,0.1821653189577718,0.1819463238610735,0.1853339453752582,0.18230383973288813,0.18040951853901493,0.18243178929320134,0.0016021949409043012
7.292055225372314,4.293027300112573,0.13603878021240234,0.023544619392645346,LGBMClassifier(),RandomUnderSampler(),passthrough,"{'estimator': LGBMClassifier(), 'sampler': RandomUnderSampler(), 'scaler': 'passthrough'}",0.7316662261217552,0.7315750972751586,0.7126261592726177,0.732018936579726,0.7323521357673008,0.7280477110033117,0.007715686210354834,8,0.8284401202067762,0.8265529973136687,0.8291599410288152,0.8265351364361877,0.8250518273469861,0.8271480044664867,0.0014724843678574522,0.6578048780487805,0.6708943089430894,0.6721138211382114,0.6706236279372306,0.6674526384258883,0.6677778548986402,0.005218761275073226,13,0.6839505670962234,0.6950689052400504,0.701430952477743,0.6940994735665359,0.6879611374214923,0.692502207160409,0.006043402255469673,0.24366576819407004,0.2509252405625462,0.24006029771999243,0.24911955514365153,0.2456658059756547,0.245887333519183,0.003866950663212168,5,0.2977916271507926,0.301322652757079,0.3053861067763749,0.3015593094486727,0.29642529789184235,0.3004969988049523,0.0031499641020685683,0.6807228915662651,0.6807228915662651,0.6395582329317269,0.6746987951807228,0.6693467336683417,0.6690099089826643,0.01532492101943873,3,0.827768014059754,0.8122018578960583,0.8106954556866683,0.8157167963846347,0.8117469879518072,0.8156258223957845,0.006301087209311551,0.14839133289560077,0.15381125226860254,0.14776154024588262,0.1527619913616731,0.15044047887960244,0.15063331913027228,0.0023639504267220068,13,0.18155286343612334,0.18497341185888272,0.188126310883244,0.18497011101622546,0.1813186813186813,0.18418827570263135,0.00252649148298732
